date,actual,predicted,y_train_mean,inner_idx,sstart,window_end
2014-07-01,0.000590749,0.002866597081116884,0.0013096066117647056,0,36,2015-08-01
2014-08-01,-0.001563173,0.000807623586325397,0.0012864302588235295,0,37,2015-09-01
2014-09-01,0.006198417,0.002178677381333333,0.0012733148941176469,0,38,2015-10-01
2014-10-01,0.004123472,0.0013080931952799146,0.0013149641176470588,0,39,2015-11-01
2014-11-01,-0.000709675,0.0021409140577777776,0.0013862419176470587,0,40,2015-12-01
2014-12-01,0.001902856,0.0019484420455194522,0.0013692105529411762,0,41,2016-01-01
2015-01-01,-0.003601423,0.003969514031414837,0.0013826384588235291,0,42,2016-02-01
2015-02-01,-0.000648095,0.0023606951923888894,0.0013862731882352938,0,43,2016-03-01
2015-03-01,-0.000897463,0.0006054115389761906,0.0013395928235294115,0,44,2016-04-01
2015-04-01,-0.000838176,0.0038143682917063508,0.0013455813058823526,0,45,2016-05-01
2015-05-01,-0.001983337,0.0001947235682163561,0.0013418905999999997,0,46,2016-06-01
2015-06-01,0.003778411,0.0011564263173511908,0.0012777661294117646,0,47,2016-07-01
2015-07-01,0.003925907,0.0012205233800295272,0.001312833094117647,0,48,2016-08-01
2015-08-01,0.002195689,0.0017283844907121212,0.0013194484705882352,0,49,2016-09-01
2015-09-01,-0.00447532,0.0017886479366104385,0.0012765490117647058,0,50,2016-10-01
2015-10-01,0.000610204,0.0013770911335000003,0.0012471592117647057,0,51,2016-11-01
2015-11-01,0.002315494,0.002047642668243589,0.0012639790352941176,0,52,2016-12-01
2015-12-01,0.001801736,0.001149029686388889,0.001290291905882353,0,53,2017-01-01
2016-01-01,0.005338494,0.0024336881449999997,0.0014432650470588232,0,54,2017-02-01
2016-02-01,-0.002429846,0.0018477633243333326,0.0016615895647058823,0,55,2017-03-01
2016-03-01,-0.003415126,0.0022874457078333353,0.001732751482352941,0,56,2017-04-01
2016-04-01,0.001675978,0.0008308892959874848,0.001737259458823529,0,57,2017-05-01
2016-05-01,-0.007620255,0.0006730027852886003,0.0018356724823529408,0,58,2017-06-01
2016-06-01,0.004776649,0.004291850133333332,0.0017825658352941176,0,59,2017-07-01
2016-07-01,0.007133884,-0.0013495675849999995,0.001861159023529412,0,60,2017-08-01
2016-08-01,0.001774054,0.0021670137524295295,0.001942339788235294,0,61,2017-09-01
2016-09-01,0.004297368,0.0007364756146666671,0.001929202376470588,0,62,2017-10-01
2016-10-01,8e-05,0.002936044654,0.0019666962823529414,0,63,2017-11-01
2016-11-01,0.004279714,0.0026417698450592057,0.0018913974117647056,0,64,2017-12-01
2016-12-01,0.002225108,-0.0014596518400000005,0.001923688494117647,0,65,2018-01-01
2017-01-01,0.005805781,0.0007746414900000006,0.0018771300352941173,0,66,2018-02-01
2017-02-01,0.001959055,0.0020528285704999997,0.001917565811764706,0,67,2018-03-01
2017-03-01,0.004181002,0.002487818786836313,0.0018646084235294114,0,68,2018-04-01
2017-04-01,0.005276876,0.00036681261957692313,0.0018762630352941172,0,69,2018-05-01
2017-05-01,0.003675369,0.0036587397817777756,0.0018799499411764704,0,70,2018-06-01
2017-06-01,0.002311777,0.001233396348385714,0.0019337294470588233,0,71,2018-07-01
2017-07-01,0.001324458,0.0018739924158333336,0.0018959721176470582,0,72,2018-08-01
2017-08-01,-0.001318687,0.002514154661129017,0.0018850556705882352,0,73,2018-09-01
2017-09-01,0.002236284,0.0007618137996753244,0.001862264764705882,0,74,2018-10-01
2017-10-01,0.001338224,0.0014270029447777774,0.0018508005058823528,0,75,2018-11-01
2017-11-01,0.004992827,0.0036593287999999984,0.0018645982823529406,0,76,2018-12-01
2017-12-01,0.002710201,0.0021544247956468247,0.0018722791529411763,0,77,2019-01-01
2018-01-01,-0.000420828,-0.0007909534150000002,0.0018658720117647057,0,78,2019-02-01
2018-02-01,0.00514569,0.0004263017325000003,0.0017777330235294118,0,79,2019-03-01
2018-03-01,0.00297025,0.0007833268775303028,0.001805207482352941,0,80,2019-04-01
2018-04-01,0.000447788,0.0015833786333333325,0.001843062694117647,0,81,2019-05-01
2018-05-01,0.005426968,0.00175367251,0.0018093140588235294,0,82,2019-06-01
2018-06-01,0.001161108,0.0005897122701666665,0.0018574618823529415,0,83,2019-07-01
2018-07-01,0.003167514,0.001113004575,0.0018993526117647062,0,84,2019-08-01
2018-08-01,0.002063738,0.004138787842579365,0.0018961386470588237,0,85,2019-09-01
2018-09-01,0.000108821,0.0014284633511111111,0.0018361336588235296,0,86,2019-10-01
2018-10-01,0.003624493,0.001617045339000001,0.0017725827411764709,0,87,2019-11-01
2018-11-01,-0.002396755,0.0007891846900000005,0.0017970855058823533,0,88,2019-12-01
2018-12-01,-0.000507987,0.0015219973369444435,0.001766583141176471,0,89,2020-01-01
2019-01-01,-0.00027747,0.0003561631899999998,0.0017518066000000005,0,90,2020-02-01
2019-02-01,-0.002572036,-0.0004039979332499996,0.001694248835294118,0,91,2020-03-01
2019-03-01,0.008168522,0.001581828952828283,0.0016713119058823533,0,92,2020-04-01
2019-04-01,0.005576397,0.001269451370958333,0.001798375129411765,0,93,2020-05-01
2019-05-01,0.002295297,0.0014947143065952386,0.0018351453058823536,0,94,2020-06-01
2019-06-01,0.002381093,0.0039659236798939,0.0018221867764705887,0,95,2020-07-01
2019-07-01,-0.001010546,0.0010328315899999997,0.001831796023529412,0,96,2020-08-01
2019-08-01,-0.000652718,0.0036355004373174616,0.0018141525647058826,0,97,2020-09-01
2019-09-01,0.000456897,0.004069181247917133,0.001783462329411765,0,98,2020-10-01
2019-10-01,0.001828003,0.0031379233468146845,0.0018040840941176473,0,99,2020-11-01
2019-11-01,-0.000297017,0.002458412809633699,0.0018267029529411766,0,100,2020-12-01
2019-12-01,0.002053313,0.0016412322878104394,0.0018280597176470587,0,101,2021-01-01
2020-01-01,0.001315699,0.0026142808921428566,0.0017958858470588238,0,102,2021-02-01
2020-02-01,0.003401413,0.001594939955916666,0.0018119670117647058,0,103,2021-03-01
2020-03-01,-0.07537065,0.0035823894540815016,0.0017943258352941173,0,104,2021-04-01
2020-04-01,-0.11400353,0.002112984244372293,0.0008549239647058823,0,105,2021-05-01
2020-05-01,0.042266504,0.00010531614999999998,-0.0005336057647058823,0,106,2021-06-01
2020-06-01,0.055582744,0.010005049273333328,-4.947245882352933e-05,0,107,2021-07-01
2020-07-01,0.025353325,0.0014155800971746035,0.0005733574000000001,0,108,2021-08-01
2020-08-01,0.00913465,0.009223064786887107,0.0009179556823529412,1,108,2021-08-01
2020-09-01,0.007989305,0.002422704559569181,0.0009616293999999999,2,108,2021-08-01
2020-10-01,0.005832249,0.004200603543767481,0.001000108294117647,3,108,2021-08-01
2020-11-01,0.008783804,-0.0002137010634035098,0.0010302829647058824,4,108,2021-08-01
2020-12-01,0.002212933,0.01587541667,0.0010680003176470586,5,108,2021-08-01
2021-01-01,0.007047229,0.0015403324855701056,0.0010764232352941177,6,108,2021-08-01
2021-02-01,0.001685171,0.0032929712037658887,0.0012163654117647057,7,108,2021-08-01
2021-03-01,0.012534755,0.0008537649195168311,0.0012031754823529413,8,108,2021-08-01
2021-04-01,-0.008569461,0.004580105130589134,0.001281225411764706,9,108,2021-08-01
2021-05-01,-0.00506891,0.0011611852536904626,0.001166607905882353,10,108,2021-08-01
2021-06-01,0.007873122,0.004307130375709282,0.0010664564588235299,11,108,2021-08-01
2021-07-01,-0.000920719,0.002070477439944445,0.0011162855176470592,12,108,2021-08-01
